epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,704.158,1.48835,1.3435,1.28683,0.31666,0.01215,0.01559,0.01032,1.87402,1.59526,1.23488,0.00622,0.00622,0.00622
86,712.634,1.53135,1.40466,1.29117,0.41856,0.01241,0.01724,0.012,1.79971,1.47269,1.19895,0.006175,0.006175,0.006175
87,721.397,1.53374,1.39136,1.30038,0.41334,0.01241,0.01724,0.01132,1.85972,1.47757,1.18247,0.00613,0.00613,0.00613
88,730.493,1.52338,1.344,1.29477,0.47093,0.0119,0.01683,0.01133,1.92634,1.52892,1.23889,0.006085,0.006085,0.006085
89,739.437,1.51007,1.35009,1.30588,0.48142,0.01272,0.01727,0.01182,1.85494,1.4777,1.18984,0.00604,0.00604,0.00604
90,748.233,1.49566,1.34727,1.29794,0.51252,0.0119,0.01732,0.01146,1.85154,1.48898,1.22023,0.005995,0.005995,0.005995
91,757.025,1.48673,1.32283,1.29553,0.3978,0.01247,0.01732,0.01183,1.82384,1.47462,1.20138,0.00595,0.00595,0.00595
92,766.069,1.47738,1.31811,1.28546,0.49034,0.01222,0.01751,0.01121,1.91828,1.46832,1.23146,0.005905,0.005905,0.005905
93,774.886,1.47826,1.33437,1.277,0.49521,0.01266,0.01748,0.01203,1.80982,1.44298,1.1839,0.00586,0.00586,0.00586
94,783.649,1.44322,1.29032,1.27878,0.3404,0.0126,0.01643,0.01124,1.81898,1.49902,1.18367,0.005815,0.005815,0.005815
95,792.412,1.45278,1.30622,1.26903,0.53519,0.01215,0.01823,0.01241,1.79219,1.40776,1.17564,0.00577,0.00577,0.00577
96,801.436,1.46489,1.3042,1.27792,0.44921,0.01228,0.01733,0.01241,1.80862,1.40833,1.18325,0.005725,0.005725,0.005725
97,810.92,1.45521,1.31039,1.27241,0.4762,0.01209,0.01775,0.01196,1.87611,1.45195,1.22211,0.00568,0.00568,0.00568
